botName,type,description,symbol,status,quantity,daysInTrade,openPrice,closePrice,premium,pnl,ror,returnPct,risk,ev,alpha,highReturnPct,lowReturnPct,highReturnPctDate,lowReturnPctDate,expiration,openDate,closeDate,tags,underlyingOpen,underlyingClose
"Friday 14 DTE Broken Wing IB (B-70)","ironbutterfly","+7,230 put, -7,290 put, -7,290 call, +7,330 call","SPX","closed",1,3,42.6,41,-4260,160,0.091954,0.037559,1740,"-33.43891","-0.019218","0.07981221","-0.02464789","2026-06-29 09:31:00","2026-06-26 12:21:00","2026-07-10 16:00:00","2026-06-26 10:30:02","2026-06-29 09:45:02","14 dte",7362.82,7421.39
"3DTE $140-$350","ironcondor","+7,155 put, -7,165 put, -7,530 call, +7,540 call","SPX","closed",1,3,0.55,0.1,-55,45,0.047619,0.818182,945,"-21.465929","-0.022667","1","0.03636364","2026-06-29 09:34:00","2026-06-26 10:05:02","2026-06-29 16:00:00","2026-06-26 10:05:02","2026-06-29 09:45:02","180,90 profit",7349.33,7421.39
"QQQ-IC-0DTE-Fortress","shortputspread","-709 put, +707 put","QQQ","expired",26,0,0.13,2,-338,-4862,-1,-14.384615,4862,"7.47192","0.040172","0.15384615","-6.23076923","2026-06-26 15:47:00","2026-06-26 15:06:00","2026-06-26 16:00:00","2026-06-26 13:31:00","2026-06-26 16:15:00","put side",714.1,706.52
"IC-SPX-FastPT25-S2","shortputspread","-7,300 put, +7,295 put","SPX","expired",10,0,0.5,0,-500,500,0.111111,1,4500,"43.48781","0.09664","1","-0.3","2026-06-26 14:08:00","2026-06-26 11:16:00","2026-06-26 16:00:00","2026-06-26 11:01:00","2026-06-26 16:15:00","put side",7356.52,7354.02
"QQQ-IC-0DTE-Fortress","shortcallspread","-719 call, +721 call","QQQ","expired",25,0,0.07,0,-175,175,0.036269,1,4825,"-0.09847","-0.000513","1","-0.14285714","2026-06-26 14:18:00","2026-06-26 13:31:01","2026-06-26 16:00:00","2026-06-26 13:31:01","2026-06-26 16:15:00","call side",714.1,706.52
"IC-SPX-FastPT25-S2","shortcallspread","-7,410 call, +7,415 call","SPX","expired",10,0,0.4,0,-400,400,0.086957,1,4600,"27.98974","0.060453","1","-2.5","2026-06-26 14:21:00","2026-06-26 11:44:00","2026-06-26 16:00:00","2026-06-26 11:01:01","2026-06-26 16:15:00","call side",7356.47,7354.02
"QQQ-IC-0DTE-Fortress-NoPT50","shortputspread","-709 put, +707 put","QQQ","expired",26,0,0.13,2,-338,-4862,-1,-14.384615,4862,"7.47192","0.040172","0.15384615","-6.23076923","2026-06-26 15:47:00","2026-06-26 15:06:00","2026-06-26 16:00:00","2026-06-26 13:31:00","2026-06-26 16:15:00","put side",714.1,706.52
"Tasty Condor","ironcondor","+680 put, -695 put, -765 call, +780 call","SPY","expired",1,45,4.3,0,-430,430,0.401869,1,1070,"110.052652","0.102853","1","-0.34418605","2026-06-25 15:58:00","2026-06-02 11:23:00","2026-06-26 16:00:00","2026-05-12 10:00:22","2026-06-26 16:15:00","",734.88,728.99
"QQQ-IC-0DTE-Fortress-NoPT50","shortcallspread","-719 call, +721 call","QQQ","expired",25,0,0.07,0,-175,175,0.036269,1,4825,"-0.09847","-0.000513","1","-0.14285714","2026-06-26 14:18:00","2026-06-26 13:31:01","2026-06-26 16:00:00","2026-06-26 13:31:01","2026-06-26 16:15:00","call side",714.1,706.52
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,325 put, +7,320 put","SPX","closed",10,0,0.2,0.3,-200,-100,-0.020833,-0.5,4800,"17.15346","0.035736","0","-0.25","2026-06-26 14:01:00","2026-06-26 14:00:00","2026-06-26 16:00:00","2026-06-26 13:59:03","2026-06-26 14:02:01","put side",7365.38,7366.23
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,330 put, +7,325 put","SPX","closed",10,0,0.3,0.35,-300,-50,-0.010638,-0.166667,4700,"23.10406","0.049158","0","-0.16666667","2026-06-26 13:56:02","2026-06-26 13:57:00","2026-06-26 16:00:00","2026-06-26 13:56:02","2026-06-26 13:59:01","put side",7365.3,7365.38
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,400 call, +7,405 call","SPX","closed",10,0,0.3,0.2,-300,100,0.021277,0.333333,4700,"17.59446","0.037435","0.33333333","0","2026-06-26 13:59:00","2026-06-26 13:49:04","2026-06-26 16:00:00","2026-06-26 13:49:05","2026-06-26 13:59:00","call side",7367.71,7365.4
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,330 put, +7,325 put","SPX","closed",10,0,0.3,0.35,-300,-50,-0.010638,-0.166667,4700,"22.51875","0.047709","0.16666667","-0.16666667","2026-06-26 13:52:00","2026-06-26 13:56:00","2026-06-26 16:00:00","2026-06-26 13:49:04","2026-06-26 13:56:01","put side",7367.91,7365.3
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,325 put, +7,320 put","SPX","closed",10,0,0.25,0.3,-250,-50,-0.010526,-0.2,4750,"21.78209","0.045857","0.2","-0.2","2026-06-26 13:44:00","2026-06-26 13:41:00","2026-06-26 16:00:00","2026-06-26 13:40:02","2026-06-26 13:49:03","put side",7367.82,7367.68
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,400 call, +7,405 call","SPX","closed",10,0,0.4,0.3,-400,100,0.021739,0.25,4600,"24.75367","0.053812","0.25","-0.05","2026-06-26 13:49:00","2026-06-26 13:43:00","2026-06-26 16:00:00","2026-06-26 13:40:03","2026-06-26 13:49:01","call side",7368.18,7368.07
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,330 put, +7,325 put","SPX","closed",10,0,0.3,0.35,-300,-50,-0.010638,-0.166667,4700,"25.40858","0.054061","0","-0.16666667","2026-06-26 13:38:00","2026-06-26 13:40:00","2026-06-26 16:00:00","2026-06-26 13:38:00","2026-06-26 13:40:01","put side",7370.8,7367.82
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,410 call, +7,415 call","SPX","closed",10,0,0.25,0.15,-250,100,0.021053,0.4,4750,"15.57155","0.032782","0.4","-0.08","2026-06-26 13:40:00","2026-06-26 13:34:00","2026-06-26 16:00:00","2026-06-26 13:32:03","2026-06-26 13:40:00","call side",7373.33,7367.8
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,335 put, +7,330 put","SPX","closed",10,0,0.25,0.45,-250,-200,-0.042105,-0.8,4750,"21.47806","0.045217","-0.12","-0.52","2026-06-26 13:31:01","2026-06-26 13:37:00","2026-06-26 16:00:00","2026-06-26 13:31:00","2026-06-26 13:37:02","put side",7378.71,7370.75
"IC-SPX-Fortress-Unstopped","shortputspread","-7,320 put, +7,315 put","SPX","closed",10,0,0.15,0.25,-150,-100,-0.020619,-0.666667,4850,"14.42813","0.029749","0.13333333","-0.13333333","2026-06-26 13:34:00","2026-06-26 13:35:00","2026-06-26 16:00:00","2026-06-26 13:33:02","2026-06-26 13:36:01","put side",7374.46,7370.82
"IC-SPX-Fortress-Defang","shortputspread","-7,320 put, +7,315 put","SPX","closed",10,0,0.15,0.25,-150,-100,-0.020619,-0.666667,4850,"14.42813","0.029749","0.13333333","-0.13333333","2026-06-26 13:34:00","2026-06-26 13:35:00","2026-06-26 16:00:00","2026-06-26 13:33:04","2026-06-26 13:36:01","put side",7374.02,7370.82
"IC-SPX-Fortress-Unstopped","shortputspread","-7,325 put, +7,320 put","SPX","closed",10,0,0.15,0.25,-150,-100,-0.020619,-0.666667,4850,"14.29777","0.02948","0.33333333","-0.33333333","2026-06-26 13:31:01","2026-06-26 13:32:00","2026-06-26 16:00:00","2026-06-26 13:31:00","2026-06-26 13:33:01","put side",7378.71,7374.46
"IC-SPX-Fortress-Defang","shortputspread","-7,325 put, +7,320 put","SPX","closed",10,0,0.15,0.25,-150,-100,-0.020619,-0.666667,4850,"14.29777","0.02948","0.33333333","-0.33333333","2026-06-26 13:31:01","2026-06-26 13:32:00","2026-06-26 16:00:00","2026-06-26 13:31:00","2026-06-26 13:33:01","put side",7378.71,7374.46
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,405 call, +7,410 call","SPX","closed",11,0,0.55,0.4,-605,165,0.033708,0.272727,4895,"22.5316","0.050633","0.27272727","0","2026-06-26 13:32:00","2026-06-26 13:31:01","2026-06-26 16:00:00","2026-06-26 13:31:01","2026-06-26 13:32:00","call side",7378.85,7373.34
"DIR-SPX-Put-Control","longputspread","+7,350 put, -7,335 put","SPX","closed",1,0,5.2,1.05,520,-415,-0.798077,-0.798077,520,"18.66346","0.035891","0.16346154","-0.80384615","2026-06-26 11:16:00","2026-06-26 13:09:00","2026-06-26 16:00:00","2026-06-26 11:00:02","2026-06-26 13:09:00",,7352.22,7383.02
"Trendy-Paper-v1","shortputspread","-705 put, +695 put","SPY","closed",1,1,0.87,0.5,-87,37,0.040526,0.425287,913,"28.91479","0.031705","0.57471264","-0.16091954","2026-06-26 11:44:00","2026-06-26 09:34:00","2026-07-06 16:00:00","2026-06-25 10:00:08","2026-06-26 12:15:18",,730.57,733.92
"Trendy-Paper-v1","shortcallspread","-734 call, +742 call","SPY","closed",1,2,3.04,2.05,-304,99,0.199597,0.325658,496,"99.27539","0.200152","0.86184211","-0.62171053","2026-06-26 09:46:00","2026-06-25 09:31:00","2026-06-26 16:00:00","2026-06-24 13:30:02","2026-06-26 11:30:18",,732.18,735.17
"Nigiri-Paper-v1","shortputspread","-721 put, +716 put","SPY","closed",10,4,0.12,0.08,-120,40,0.008197,0.333333,4880,"8.73624","0.017902","0.5","-5.83333333","2026-06-26 10:22:00","2026-06-23 09:37:00","2026-06-26 16:00:00","2026-06-22 09:45:14","2026-06-26 10:30:12","",748.19,733.4
"3DTE $140-$350","ironcondor","+7,020 put, -7,030 put, -7,635 call, +7,645 call","SPX","closed",1,1,0.55,1.4,-55,-85,-0.089947,-1.545455,945,"32.960178","0.034879","0.69090909","-0.63636364","2026-06-25 14:20:00","2026-06-25 14:04:00","2026-06-30 16:00:00","2026-06-25 10:00:07","2026-06-26 10:00:01","300,60percent",7331.94,7336.06
"IC-SPX-Fortress-Unstopped","shortcallspread","-7,420 call, +7,425 call","SPX","expired",10,0,0.1,0,-100,100,0.020408,1,4900,"9.59741","0.019587","1","-2.7","2026-06-25 13:50:00","2026-06-25 14:30:00","2026-06-25 16:00:00","2026-06-25 13:31:03","2026-06-25 16:15:00","call side",7362.41,7357.49
"IC-SPX-FastPT25-S2","shortcallspread","-7,435 call, +7,440 call","SPX","expired",11,0,0.6,0,-660,660,0.136364,1,4840,"50.17766","0.11404","1","-0.25","2026-06-25 13:07:00","2026-06-25 11:05:00","2026-06-25 16:00:00","2026-06-25 11:01:01","2026-06-25 16:15:00","call side",7381.84,7357.49
"3DTE $140-$350","ironcondor","+7,335 put, -7,345 put, -7,710 call, +7,720 call","SPX","expired",1,3,0.55,0,-55,55,0.058201,1,945,"-21.018336","-0.022242","0.54545455","-9.90909091","2026-06-22 14:33:00","2026-06-25 10:00:00","2026-06-25 16:00:00","2026-06-22 10:00:07","2026-06-25 16:15:00","180",7527.34,7357.49
"QQQ-IC-0DTE-Fortress","shortcallspread","-721 call, +723 call","QQQ","expired",27,0,0.17,0,-459,459,0.092896,1,4941,"10.93801","0.060099","1","-1.70588235","2026-06-25 15:32:00","2026-06-25 14:28:00","2026-06-25 16:00:00","2026-06-25 13:33:02","2026-06-25 16:15:00","call side",715.92,716.12
"IC-SPX-Fortress-Unstopped","shortputspread","-7,305 put, +7,300 put","SPX","expired",10,0,0.2,0,-200,200,0.041667,1,4800,"16.62663","0.034424","1","-1.65","2026-06-25 14:40:00","2026-06-25 14:04:00","2026-06-25 16:00:00","2026-06-25 13:31:00","2026-06-25 16:15:00","put side",7362.53,7357.49
"QQQ-IC-0DTE-Fortress-NoPT50","shortputspread","-711 put, +709 put","QQQ","expired",28,0,0.22,0,-616,616,0.123596,1,4984,"15.29941","0.086437","1","-0.72727273","2026-06-25 15:58:00","2026-06-25 14:04:00","2026-06-25 16:00:00","2026-06-25 13:33:00","2026-06-25 16:15:00","put side",715.84,716.12
"QQQ-IC-0DTE-Fortress-NoPT50","shortcallspread","-721 call, +723 call","QQQ","expired",27,0,0.17,0,-459,459,0.092896,1,4941,"10.93801","0.060099","1","-1.70588235","2026-06-25 15:32:00","2026-06-25 14:28:00","2026-06-25 16:00:00","2026-06-25 13:33:02","2026-06-25 16:15:00","call side",715.92,716.12
"QQQ-IC-0DTE-Fortress","shortputspread","-711 put, +709 put","QQQ","expired",28,0,0.22,0,-616,616,0.123596,1,4984,"15.29941","0.086437","1","-0.72727273","2026-06-25 15:58:00","2026-06-25 14:04:00","2026-06-25 16:00:00","2026-06-25 13:33:00","2026-06-25 16:15:00","put side",715.84,716.12
"IC-SPX-FastPT25-S2","shortputspread","-7,325 put, +7,320 put","SPX","expired",11,0,0.55,0,-605,605,0.123596,1,4895,"47.68359","0.107154","1","-1.54545455","2026-06-25 15:53:00","2026-06-25 11:16:00","2026-06-25 16:00:00","2026-06-25 11:01:00","2026-06-25 16:15:00","put side",7380.91,7357.49
"IC-SPX-Fortress-Defang","shortputspread","-7,305 put, +7,300 put","SPX","closed",10,0,0.2,0.1,-200,100,0.020833,0.5,4800,"16.62663","0.034424","1","-1.65","2026-06-25 14:40:00","2026-06-25 14:04:00","2026-06-25 16:00:00","2026-06-25 13:31:00","2026-06-25 15:27:02","put side",7362.53,7354
"IC-SPX-Fortress-Defang","shortcallspread","-7,420 call, +7,425 call","SPX","closed",10,0,0.1,0.05,-100,50,0.010204,0.5,4900,"9.59741","0.019587","1","-2.7","2026-06-25 13:50:00","2026-06-25 14:30:00","2026-06-25 16:00:00","2026-06-25 13:31:03","2026-06-25 15:26:03","call side",7362.41,7354.6
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,320 put, +7,315 put","SPX","closed",11,0,0.6,1,-660,-440,-0.090909,-0.666667,4840,"48.96502","0.111284","0.08333333","-0.33333333","2026-06-25 13:45:07","2026-06-25 13:49:00","2026-06-25 16:00:00","2026-06-25 13:45:07","2026-06-25 13:49:02","put side",7353.71,7346.83
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,400 call, +7,405 call","SPX","closed",10,0,0.25,0.15,-250,100,0.021053,0.4,4750,"21.21561","0.044477","0.52","0.08","2026-06-25 13:49:00","2026-06-25 13:45:07","2026-06-25 16:00:00","2026-06-25 13:45:07","2026-06-25 13:49:00","call side",7353.82,7346.84
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.25,0.5,-250,-250,-0.052632,-1,4750,"23.19354","0.048829","0","-0.72","2026-06-25 13:40:00","2026-06-25 13:45:00","2026-06-25 16:00:00","2026-06-25 13:39:02","2026-06-25 13:45:04","put side",7361.91,7354.14
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,400 call, +7,405 call","SPX","closed",10,0,0.35,0.25,-350,100,0.021505,0.285714,4650,"26.74807","0.057276","0.28571429","-0.14285714","2026-06-25 13:45:00","2026-06-25 13:41:00","2026-06-25 16:00:00","2026-06-25 13:37:03","2026-06-25 13:45:00","call side",7360.74,7354.08
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.35,0.25,-350,100,0.021505,0.285714,4650,"31.00539","0.066393","0.28571429","0.05714286","2026-06-25 13:39:00","2026-06-25 13:37:02","2026-06-25 16:00:00","2026-06-25 13:37:02","2026-06-25 13:39:00","put side",7361.64,7361.88
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,400 call, +7,405 call","SPX","closed",10,0,0.25,0.4,-250,-150,-0.031579,-0.6,4750,"21.39426","0.045041","0","-0.32","2026-06-25 13:33:03","2026-06-25 13:37:00","2026-06-25 16:00:00","2026-06-25 13:33:03","2026-06-25 13:37:01","call side",7356.3,7361.65
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.4,0.3,-400,100,0.021739,0.25,4600,"35.31974","0.076782","0.25","0","2026-06-25 13:37:00","2026-06-25 13:33:02","2026-06-25 16:00:00","2026-06-25 13:33:02","2026-06-25 13:37:00","put side",7356.63,7361.52
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.35,0.45,-350,-100,-0.021505,-0.285714,4650,"30.96379","0.066304","0.05714286","-0.14285714","2026-06-25 13:31:00","2026-06-25 13:33:00","2026-06-25 16:00:00","2026-06-25 13:31:00","2026-06-25 13:33:02","put side",7362.53,7356.63
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,400 call, +7,405 call","SPX","closed",10,0,0.35,0.25,-350,100,0.021505,0.285714,4650,"29.16105","0.062712","0.28571429","0","2026-06-25 13:33:00","2026-06-25 13:32:04","2026-06-25 16:00:00","2026-06-25 13:32:04","2026-06-25 13:33:00","call side",7359.53,7356.51
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,400 call, +7,405 call","SPX","closed",10,0,0.4,0.3,-400,100,0.021739,0.25,4600,"31.2399","0.067913","0.25","0","2026-06-25 13:32:00","2026-06-25 13:31:02","2026-06-25 16:00:00","2026-06-25 13:31:03","2026-06-25 13:32:00","call side",7362.41,7359.25
"Trendy-Paper-v1","shortputspread","-733 put, +723 put","SPY","closed",1,9,0.71,3.53,-71,-282,-0.303552,-3.971831,929,"2.73179","0.002941","0.33802817","-4.32394366","2026-06-22 10:10:00","2026-06-25 10:00:00","2026-06-26 16:00:00","2026-06-16 09:45:19","2026-06-25 10:00:07",,754.92,730.44
"QQQ-IC-0DTE-Fortress","shortputspread","-703 put, +701 put","QQQ","expired",29,0,0.31,0,-899,899,0.183432,1,4901,"28.15753","0.168608","0.67741935","-1.06451613","2026-06-24 14:26:00","2026-06-24 15:14:00","2026-06-24 16:00:00","2026-06-24 13:31:01","2026-06-24 16:15:00","put side",708.59,710.6
"QQQ-IC-0DTE-Fortress","shortcallspread","-714 call, +716 call","QQQ","expired",29,0,0.31,0,-899,899,0.183432,1,4901,"26.38955","0.157081","0.74193548","-0.64516129","2026-06-24 15:08:00","2026-06-24 14:26:00","2026-06-24 16:00:00","2026-06-24 13:31:03","2026-06-24 16:15:00","call side",708.43,710.6
"IC-SPX-FastPT25-S2","shortputspread","-7,305 put, +7,300 put","SPX","expired",10,0,0.3,0,-300,300,0.06383,1,4700,"29.20193","0.062132","1","-0.9","2026-06-24 14:26:00","2026-06-24 13:32:00","2026-06-24 16:00:00","2026-06-24 13:25:03","2026-06-24 16:15:00","put side",7359.32,7358.22
"60min-ORB-10W-Paper-v1","shortputspread","-7,365 put, +7,355 put","SPX","expired",1,0,0.7,6.78,-70,-608,-0.653763,-8.685714,930,"47.93478","0.051543","0.5","-12.5","2026-06-24 11:30:00","2026-06-24 15:43:00","2026-06-24 16:00:00","2026-06-24 11:15:02","2026-06-24 16:15:00","test a",7413.16,7358.22
"IC-SPX-Fortress-Unstopped","shortcallspread","-7,410 call, +7,415 call","SPX","expired",10,0,0.15,0,-150,150,0.030928,1,4850,"14.53781","0.029975","1","-0.66666667","2026-06-24 14:47:00","2026-06-24 14:26:00","2026-06-24 16:00:00","2026-06-24 13:31:03","2026-06-24 16:15:00","call side",7353.25,7358.22
"QQQ-IC-0DTE-Fortress-NoPT50","shortcallspread","-714 call, +716 call","QQQ","expired",29,0,0.31,0,-899,899,0.183432,1,4901,"26.38955","0.157081","0.74193548","-0.64516129","2026-06-24 15:08:00","2026-06-24 14:26:00","2026-06-24 16:00:00","2026-06-24 13:31:03","2026-06-24 16:15:00","call side",708.43,710.6
"QQQ-IC-0DTE-Fortress-NoPT50","shortputspread","-703 put, +701 put","QQQ","expired",29,0,0.31,0,-899,899,0.183432,1,4901,"28.15753","0.168608","0.67741935","-1.06451613","2026-06-24 14:26:00","2026-06-24 15:14:00","2026-06-24 16:00:00","2026-06-24 13:31:01","2026-06-24 16:15:00","put side",708.59,710.6
"IC-SPX-FastPT25-S2","shortcallspread","-7,415 call, +7,420 call","SPX","expired",10,0,0.2,0,-200,200,0.041667,1,4800,"17.39073","0.03608","1","0.1","2026-06-24 14:03:00","2026-06-24 13:25:04","2026-06-24 16:00:00","2026-06-24 13:25:04","2026-06-24 16:15:00","call side",7358.64,7358.22
"IC-SPX-Fortress-Unstopped","shortputspread","-7,300 put, +7,295 put","SPX","expired",10,0,0.35,0,-350,350,0.075269,1,4650,"31.2161","0.066701","1","-0.71428571","2026-06-24 14:20:00","2026-06-24 13:33:00","2026-06-24 16:00:00","2026-06-24 13:31:01","2026-06-24 16:15:00","put side",7353.28,7358.22
"IC-SPX-Fortress-Defang","shortputspread","-7,300 put, +7,295 put","SPX","closed",10,0,0.35,0.15,-350,200,0.043011,0.571429,4650,"31.2161","0.066701","1","-0.71428571","2026-06-24 14:20:00","2026-06-24 13:33:00","2026-06-24 16:00:00","2026-06-24 13:31:01","2026-06-24 15:11:02","put side",7353.28,7341.39
"IC-SPX-Fortress-Defang","shortcallspread","-7,410 call, +7,415 call","SPX","closed",10,0,0.15,0.05,-150,100,0.020619,0.666667,4850,"14.53781","0.029975","1","-0.66666667","2026-06-24 14:47:00","2026-06-24 14:26:00","2026-06-24 16:00:00","2026-06-24 13:31:03","2026-06-24 15:10:03","call side",7353.25,7340.84
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,305 put, +7,300 put","SPX","closed",10,0,0.3,0.15,-300,150,0.031915,0.5,4700,"28.66119","0.060981","0.5","-0.06666667","2026-06-24 13:56:00","2026-06-24 13:53:04","2026-06-24 16:00:00","2026-06-24 13:53:04","2026-06-24 13:56:00","put side",7351.07,7357.95
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,310 put, +7,305 put","SPX","closed",10,0,0.45,0.55,-450,-100,-0.021978,-0.222222,4550,"40.29792","0.088179","0.11111111","0.04444444","2026-06-24 13:51:00","2026-06-24 13:50:04","2026-06-24 16:00:00","2026-06-24 13:50:04","2026-06-24 13:53:03","put side",7352.49,7350.97
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,395 call, +7,400 call","SPX","closed",10,0,0.35,0.25,-350,100,0.021505,0.285714,4650,"32.34564","0.069561","0.28571429","0","2026-06-24 13:53:00","2026-06-24 13:50:04","2026-06-24 16:00:00","2026-06-24 13:50:05","2026-06-24 13:53:00","call side",7352.13,7350.19
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,395 call, +7,400 call","SPX","closed",10,0,0.3,0.4,-300,-100,-0.021277,-0.333333,4700,"28.35409","0.060328","0.16666667","-0.23333333","2026-06-24 13:46:00","2026-06-24 13:48:00","2026-06-24 16:00:00","2026-06-24 13:45:08","2026-06-24 13:50:03","call side",7348.36,7352.67
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,305 put, +7,300 put","SPX","closed",10,0,0.4,0.3,-400,100,0.021739,0.25,4600,"37.36096","0.081219","0.25","-0.2","2026-06-24 13:50:00","2026-06-24 13:46:00","2026-06-24 16:00:00","2026-06-24 13:45:07","2026-06-24 13:50:01","put side",7348.45,7352.75
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,305 put, +7,300 put","SPX","closed",10,0,0.35,0.5,-350,-150,-0.032258,-0.428571,4650,"31.9004","0.068309","0.14285714","-0.28571429","2026-06-24 13:43:04","2026-06-24 13:45:00","2026-06-24 16:00:00","2026-06-24 13:43:04","2026-06-24 13:45:05","put side",7354.09,7348.3
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,395 call, +7,400 call","SPX","closed",10,0,0.45,0.3,-450,150,0.032967,0.333333,4550,"37.70913","0.082334","0.33333333","0.11111111","2026-06-24 13:45:00","2026-06-24 13:43:05","2026-06-24 16:00:00","2026-06-24 13:43:05","2026-06-24 13:45:00","call side",7354.06,7347.66
"IC-SPX-FastPT25-S2-130PM","shortcallspread","-7,395 call, +7,400 call","SPX","closed",10,0,0.3,0.5,-300,-200,-0.042553,-0.666667,4700,"28.35294","0.060325","0","-0.5","2026-06-24 13:32:05","2026-06-24 13:35:00","2026-06-24 16:00:00","2026-06-24 13:32:05","2026-06-24 13:43:03","call side",7346.06,7354.98
"IC-SPX-FastPT25-S2-130PM","shortputspread","-7,305 put, +7,300 put","SPX","closed",10,0,0.4,0.3,-400,100,0.021739,0.25,4600,"36.20613","0.078368","0.325","-0.425","2026-06-24 13:43:00","2026-06-24 13:32:00","2026-06-24 16:00:00","2026-06-24 13:31:01","2026-06-24 13:43:00","put side",7353.28,7355.25
